Unnamed: 0,title,date,stock,predicted_label,predicted_score
1338102.0,Wabtec Signs $9M Contract To Provide PTC Equipment/Services For San Diego Rail Line,2013-07-22 08:36:00-04:00,WAB,Company News,0.41550523042678833
1139004.0,Stocks Hitting 52-Week Lows,2014-07-22 11:02:00-04:00,SILC,Investment News,0.3583568334579468
536999.0,The Market In 5 Minutes: Stocks Start To Recover From Brexit Onslaught,2016-06-28 09:05:00-04:00,GCI,Global Events,0.6085879802703857
1290300.0,Shares of Universal Health Services are trading lower after analysts at Goldman Sachs downgraded the stock to 'Sell'.,2018-12-14 10:57:00-05:00,UHS,Company News,0.3481321632862091
197947.0,Time To Ditch Chicken Wings And Buffalo Wild Wings Stock?,2016-02-04 09:32:00-05:00,BWLD,Market Trends,0.31280413269996643
615739.0,"Highwoods Reports Sale of $28.2M in Non-Core Buildings in Raleigh, North Carolina",2014-09-08 09:01:00-04:00,HIW,Company News,0.5219303369522095
1154781.0,JP Morgan Downgrades Scotts Miracle-Gro To Neutral,2016-03-22 10:04:00-04:00,SMG,Company News,0.42011234164237976
785424.0,45 Biggest Movers From Friday,2018-01-29 04:17:00-05:00,LTBR,Market Trends,0.28987184166908264
728911.0,22 Stocks Moving In Tuesday's Pre-Market Session,2017-01-03 08:11:00-05:00,KKR,Market Trends,0.3535764813423157
632031.0,"UPDATE: Bank Of America Downgrades Hershey's To Neutral, Lowers Target To $155 Sees Limited Upside To Valuation As Shares Trade 'at a 25% premium to the market and a 15% premium to consumer staples peers'; Thinks Co. Continues To Execute Well In FY20",2019-12-20 12:21:00-05:00,HSY,Investment News,0.4110852777957916
740217.0,Jim Cramer Shares His Opinion On Lululemon And Michael Kors,2014-12-07 19:12:00-05:00,KORS,Company News,0.3588089048862457
342565.0,Mid-Morning Market Update: Markets Open Lower; Home Depot Profit Tops Views,2016-05-17 10:03:00-04:00,DCM,Market Trends,0.3458408713340759
207298.0,"#PreMarket Primer: Thursday, September 18: Scotland Heads To The Polls ",2014-09-18 07:43:00-04:00,CAG,Market Trends,0.40433716773986816
250540.0,A Peek Into The Markets: U.S. Stock Futures Rise Ahead Of Economic Reports,2018-03-14 07:18:00-04:00,CLF,Economic Indicators,0.5568894147872925
485069.0,Benzinga's Top #PreMarket Gainers,2014-06-09 08:03:00-04:00,FDO,Market Trends,0.4640703499317169
157942.0,UK CPI batters sterling as risk sees appetite on back of POMOs & US IP,2010-08-18 02:41:00-04:00,BHP,Economic Indicators,0.5654104948043823
838797.0,Stocks That Hit 52-Week Highs On Monday,2019-12-23 10:20:00-05:00,MNTA,Market Trends,0.35339412093162537
998791.0,"PetSmart Reports Q4 EPS $1.32 Vs Est $1.38, Sales $1.91B Vs Est $1.87B",2015-03-04 09:00:00-05:00,PETM,Company News,0.6266900897026062
37646.0,UPDATE: JP Morgan Initiates Aetna at Neutral on Elusive Visibility  ,2012-06-13 10:36:00-04:00,AET,Company News,0.335915207862854
158429.0,Investing in These Collectibles a Better Bet Than Wall Street?,2013-11-25 11:02:00-05:00,BID,Investment News,0.3613761365413666
689249.0,"Benzinga Pro Morning Price Check For Major Averages: Dow 30 Up 173 (0.7%), Russell 2000 Up 10 (0.7%), S&P 500 Up 16 (0.6%), Nasdaq Up 40 (0.6%)",2019-01-25 09:35:00-05:00,IWM,Market Trends,0.21995173394680023
731.0,US Stock Futures Up Ahead Of Economic Data ,2011-08-15 07:13:00-04:00,A,Economic Indicators,0.7449731826782227
1387307.0,"End-of-Day Market Summary for January 4, 2012",2012-01-04 16:22:00-05:00,XLS,Market Trends,0.3375115692615509
490449.0,A Need-To-Know Emerging Markets ETF,2013-08-14 13:22:00-04:00,FEM,Market Trends,0.3776960074901581
934160.0,30 Stocks Moving In Wednesday's Pre-Market Session,2019-03-20 07:38:00-04:00,NVRO,Market Trends,0.3717559278011322
1181663.0,Earnings Roundup For May 19,2011-05-19 09:28:00-04:00,SSI,Economic Indicators,0.24029789865016937
867660.0,"Vail Resorts to Acquire Falls Creek and Hotham Ski Resorts in Victoria, Australia for $A174M",2019-02-22 04:57:00-05:00,MTN,Company News,0.3025314211845398
464020.0,Fitch Affirms UK at 'AA+'; Outlook Stable,2013-12-18 12:35:00-05:00,EWU,Industry Updates,0.19107936322689056
336917.0,Stocks That Hit 52-Week Highs On Monday,2019-11-11 10:15:00-05:00,DAR,Market Trends,0.35339412093162537
972671.0,"Downtown Music Publishing, Pandora Sign Licensing Agreement Increasing Pandora's Advancements Into Direct Deals",2015-12-21 09:01:00-05:00,P,Company News,0.356192946434021
31263.0,Advaxis shares are trading lower after the company priced its 10 million share registered direct offering at $1.05 per share.,2020-01-21 09:10:00-05:00,ADXS,Company News,0.30147814750671387
1268052.0,Toro Increases Qtr. Dividend From $0.25 To $0.30/Share,2015-12-03 08:33:00-05:00,TTC,Company News,0.32522982358932495
397048.0,"Stifel Nicolaus Maintains Buy on Electronic Arts Inc., Raises PT to $26.00",2013-05-22 08:35:00-04:00,EA,Investment News,0.3713875412940979
789645.0,Q4 2016 Real-Time Call Brief,2017-02-03 12:16:00-05:00,LYB,Company News,0.34170296788215637
1272296.0,Hearing Itau BBA Upgraded Grupo Televisa From Market Perform to Outperform,2017-11-30 09:30:00-05:00,TV,Company News,0.40335965156555176
32817.0,UPDATE: J.P. Morgan Raises PT on Aegerion Pharmaceuticals in Continuing Doc Rounds Series,2013-05-29 10:44:00-04:00,AEGR,Investment News,0.3620789647102356
709484.0,Earnings Scheduled For April 17,2012-04-17 06:46:00-04:00,JNJ,Company News,0.25665777921676636
965792.0,Credit Suisse Downgrades Oshkosh to Underperform,2015-03-02 07:20:00-05:00,OSK,Company News,0.3013978898525238
960606.0,Mid-Morning Market Update: Markets Mostly Flat; Oracle Issues Weak Guidance,2017-09-15 10:16:00-04:00,ORCL,Company News,0.4437321126461029
803002.0,"UPDATE: SEC Says Ariel Darvasi and Amir Waldman Were Connected To MobilEye Insiders Via Hebrew University Of Jerusalem, Conducted 'Remarkably Timed' Purchases",2017-03-23 15:01:00-04:00,MBLY,Industry Updates,0.23530511558055878
341384.0,ETF Rewind – Week 23 (06.10.11) | Cracked!,2011-06-12 13:30:00-04:00,DBE,Investment News,0.42241543531417847
1327629.0,Vertex News Lifts Biotech ETFs,2013-04-19 10:52:00-04:00,VRTX,Industry Updates,0.3239440321922302
447726.0,20 Biggest Mid-Day Losers For Tuesday,2016-08-16 13:23:00-04:00,EVOK,Company News,0.2556647062301636
514350.0,"Stephens & Co. Initiates Coverage on Farmland Partners  at Overweight, Announces $16.00 PT",2014-05-07 09:23:00-04:00,FPI,Company News,0.48220938444137573
941791.0,Nymox Announces Completion of Second Phase 3 NX-1207 Trail for BPH,2014-05-08 10:31:00-04:00,NYMX,Company News,0.6320935487747192
487277.0,"8 Stocks To Watch For March 19, 2019",2019-03-19 05:09:00-04:00,FDX,Investment News,0.3631788194179535
426477.0,"How to Play The Oil Sands Boom With ETFs (IEO, IPW, FRAK, SNDS)",2012-06-18 14:36:00-04:00,ENY,Market Trends,0.23966675996780396
56336.0,Moody's: AK Steel Rating Under Review For Downgrade,2015-10-08 16:34:00-04:00,AKS,Company News,0.37547194957733154
82127.0,UPDATE: Dahlman Rose Downgrades Aegean Marine Petroleum Network To Hold,2011-02-18 10:37:00-05:00,ANW,Company News,0.28190892934799194
1332832.0,"Wells Fargo Lowering Earnings Estimates (CWT, EGN, HK, SM, PFG,  DVA, HLS, VVUS, SNH)",2010-08-03 09:04:00-04:00,VVUS,Company News,0.4714978337287903
95146.0,"Benzinga’s Top Pre-Market Gainers (ZLC, ADSK, GLDD, SLXP, ARNA)",2010-02-24 08:33:00-05:00,ARNA,Market Trends,0.35165640711784363
285350.0,"Company News for June 1, 2010 - Corporate Summary",2010-06-01 09:48:00-04:00,COV,Company News,0.9662933349609375
711140.0,10 Technology Companies that Matter,2011-06-04 11:43:00-04:00,JNPR,Investment News,0.2929472029209137
597184.0,"BMO Capital Initiates Coverage on Halliburton at Outperform, Announces $53.00 PT",2015-02-18 06:26:00-05:00,HAL,Investment News,0.4200870096683502
882453.0,"National Instruments Halted, News Pending",2016-08-29 16:01:00-04:00,NATI,Industry Updates,0.46491822600364685
646610.0,9 Stocks Moving In Tuesday's After-Hours Session,2020-04-21 16:59:00-04:00,IBKR,Market Trends,0.3291732370853424
832973.0,5 Biggest Price Target Changes For Tuesday,2018-04-03 10:06:00-04:00,MMM,Market Trends,0.294582337141037
1282308.0,"Benzinga's Top ETF Gainers, October 7th (FAZ, DRV, TZA, ZSL)",2011-10-07 18:44:00-04:00,TZA,Market Trends,0.2933276891708374
670882.0,Insys Therapeutics Files to Offer 4M Shares in $16-18/Share Range,2013-04-19 15:59:00-04:00,INSY,Company News,0.5297070741653442
764170.0,Lumber Liquidators Appoints Ray Cotton To Senior VP,2014-09-30 16:31:00-04:00,LL,Company News,0.6954017281532288
296073.0,China Recycling Group Shares Falling To $2.15 Following Circuit Breaker Halt,2017-11-09 10:03:00-05:00,CREG,Company News,0.2860683500766754
731748.0,"Credit Suisse Initiates Coverage On Kinder Morgan with Outperform Rating, Announces $23.00 Price Target",2018-01-05 08:12:00-05:00,KMI,Investment News,0.4734087586402893
812783.0,56 Biggest Movers From Yesterday,2019-02-05 04:26:00-05:00,MDLY,Market Trends,0.32237017154693604
411538.0,"Morning Losers for Mar. 3, 2014: YNDX, CETV, AKRX, CPST, LIVE",2014-03-03 10:43:00-05:00,EGLE,Investment News,0.21545569598674774
387677.0,Seaport Global Initiates Coverage On Duke Energy with Neutral Rating,2020-06-09 07:17:00-04:00,DUK,Company News,0.358782559633255
631759.0,Recall of Liver Drug by CPIX - Analyst Blog,2011-01-04 10:39:00-05:00,HSP,Company News,0.45889198780059814
761918.0,"LINN Energy, LinnCo, Berry Petroleum Amend Merger Agreement ",2013-11-04 07:05:00-05:00,LINE,Industry Updates,0.39345747232437134
584005.0,"Wells Fargo Maintains Market Perform on GrubHub, Lowers Price Target to $110",2018-10-26 10:17:00-04:00,GRUB,Company News,0.45918482542037964
468082.0,"Emerging Market Round-Up (FXI, INP, RSX, EWZ, ECH)",2010-12-01 14:43:00-05:00,EWZ,Market Trends,0.6459431052207947
169856.0,An ETF Industry Goliath Could Enter Cannabis ETF Competition,2019-07-15 08:58:00-04:00,BLK,Market Trends,0.34109434485435486
259309.0,"Commercial Metals Spokesperson, Responding to Earlier Takeover Chatter, Says Company Has No Comments Beyond January 11 Press Release",2012-01-18 14:30:00-05:00,CMC,Company News,0.5750571489334106
1058498.0,"Earnings Scheduled For May 19, 2016",2016-05-19 04:12:00-04:00,QSII,Company News,0.2927021384239197
58270.0,Five New ETFs That Look They'll Make It,2011-09-21 18:55:00-04:00,ALD,Investment News,0.3305220901966095
488740.0,US Stock Futures Down Ahead Of Jobless Claims Data,2012-03-22 06:26:00-04:00,FDX,Economic Indicators,0.691774845123291
214785.0,"Caterpillar's Luis de Leon, VP of Mining Products Unit, Leaving",2013-01-18 12:01:00-05:00,CAT,Company News,0.6438743472099304
913455.0,Afternoon Market Update,2010-06-16 13:40:00-04:00,NOK,Market Trends,0.6683711409568787
1146719.0,Mid-Day Market Update: SemiLEDs Falls Following Q2 Results; Pulse Biosciences Shares Surge,2018-04-13 12:11:00-04:00,SKY,Company News,0.3070022463798523
679833.0,Iridium Is Now Formally Authorized To Provide GMDSS Service,2020-01-13 13:35:00-05:00,IRDM,Company News,0.3067314624786377
53565.0,Arthur J. Gallagher & Co. Appoints Ralph Nicoletti To Board,2016-01-28 13:20:00-05:00,AJG,Company News,0.48466867208480835
1412700.0,"Must Watch Stocks for May 11, 2015",2015-05-11 05:04:00-04:00,ZU,Investment News,0.5914482474327087
557584.0,Globant S.A. shares are trading lower after the company reported Q2 earnings.,2019-08-16 08:30:00-04:00,GLOB,Company News,0.3476018011569977
1285157.0,Wall Street Subdued As Trump-Kim Summit Statement Light On Details,2018-06-12 10:39:00-04:00,UAL,Global Events,0.43743646144866943
588301.0,UPDATE: Good Times Restaurant Q1 Company-Owned Same-Store Sales Up 8%,2015-02-09 16:44:00-05:00,GTIM,Company News,0.4943726360797882
341084.0,Brent Under Pressure Following OPEC Meeting,2013-12-05 06:47:00-05:00,DBE,Global Events,0.3673684597015381
1111203.0,RXi Pharmaceuticals Shares Up 9.9% After Hours As 13G From Intracoastal Capital Shows New 9.2% Stake,2018-04-18 17:30:00-04:00,RXII,Investment News,0.34276068210601807
679513.0,"Raymond James Downgrades iRobot to Outperform, Lowers PT to $41.00",2015-03-18 06:06:00-04:00,IRBT,Investment News,0.38961637020111084
1358096.0,"US Stock Futures Rise Ahead Of Earnings, Consumer Confidence Data",2014-07-29 07:32:00-04:00,WIN,Economic Indicators,0.5829508304595947
858833.0,Morgan Stanley CEO Says 2013 Was the Year of Playing Offense For Morgan Stanley,2014-01-17 10:08:00-05:00,MS,Company News,0.5034208297729492
523141.0,"Shares of several oil & gas companies are trading lower in sympathy with the overall market. Crude oil inventories showed a 2.39 million build, compared to the 3.313 million draw estimate.",2019-08-07 10:53:00-04:00,FTI,Company News,0.253176212310791
1089467.0,"Rio Tinto Shares Make Near-Term Parabolic Move, Fall Below $57.20 Level, Now Rebound; Hearing CLSA Downgraded Stock",2018-04-18 13:50:00-04:00,RIO,Investment News,0.44426319003105164
390469.0,Marathon Partners Responds to Dover Motorsports Merger Proposal,2010-10-18 09:14:00-04:00,DVD,Company News,0.5351133942604065
111569.0,"Benzinga's Top ETF Gainers, January 26th (KOLD, ERY, TMF, NUGT)",2012-01-26 19:40:00-05:00,AU,Market Trends,0.30577579140663147
114316.0,JP Morgan Upgrades AvalonBay Communities to Overweight,2019-12-18 06:01:00-05:00,AVB,Company News,0.374417781829834
666055.0,Benzinga's Top #PreMarket Gainers,2015-04-07 08:14:00-04:00,INFA,Market Trends,0.4640703499317169
294540.0,Cardica Applies CE Mark to Microcutter XPRESS 30 Surgical Cutting and Stapling Device,2011-06-30 14:14:00-04:00,CRDC,Company News,0.38240987062454224
1227197.0,"Top 4 Stocks In The Hospitals Industry With The Highest ROE (HMA, THC, UHS, CYH)",2010-07-01 06:37:00-04:00,THC,Market Trends,0.37359896302223206
487638.0,The Scope Of Amazon's Whole Foods Deal: Carrier's Gain Is Parcel Deliverer's Loss,2017-07-23 16:27:00-04:00,FDX,Company News,0.38790175318717957
98548.0,"Earnings Scheduled For December 14, 2016",2016-12-14 05:33:00-05:00,ARWR,Company News,0.28466716408729553
783584.0,Trump Administration Said to Weigh Limits on Use of U.S. Semiconductor Manufacturing Equipment Which Would Target Huawei; Could Affect Semiconductor Industry Beyond China,2020-02-17 07:40:00-05:00,LRCX,Regulations & Policies,0.2612047493457794
543092.0,Benzinga's Top #PreMarket Gainers,2015-09-14 08:15:00-04:00,GERN,Market Trends,0.4640703499317169
1126359.0,Morgan Keegan Believes The Shift Toward Higher AOV Print Products Is Beneficial To Shutterfly,2010-08-31 07:36:00-04:00,SFLY,Market Trends,0.537682831287384
983122.0,Prima Biomed Announced LAG-3LG (IMP321) DemonstratesPositive Safety and Efficacy Qualities	in Breast Cancer Clinical Trial #ASCO17,2017-06-04 19:35:00-04:00,PBMD,Company News,0.555171549320221
859258.0,Research In Motion Downgraded on Talks of Company Split,2012-06-25 14:24:00-04:00,MS,Company News,0.4383312165737152
483430.0,Freeport-McMoRan Trading 5.3% Higher on Heavy Volume; Currently at $48.84,2012-01-26 09:38:00-05:00,FCX,Investment News,0.295205295085907
1179494.0,"'Aramco Mulls US LNG Investment With Shortlist Of Four Projects' -Dow Jones, Citing Sources",2019-01-08 10:05:00-05:00,SRE,Company News,0.5409898161888123
1164422.0,Mid-Day Market Update: Crude Oil Dips 5%; Sky-mobi Shares Fall After Q2 Results,2015-08-24 12:42:00-04:00,SO,Market Trends,0.4627806842327118
1325114.0,"Imperial Capital Maintains Outperform on Verint Systems Inc., Raises PT to $51.00",2014-01-16 06:25:00-05:00,VRNT,Investment News,0.36160680651664734
1055810.0,Stocks Pop Then Drop After FOMC ,2012-12-12 18:09:00-05:00,QQQ,Investment News,0.31190571188926697
804302.0,McDonald's Shares Hit All-Time High Of $206.39,2019-06-25 11:57:00-04:00,MCD,Company News,0.25550952553749084
325915.0,21 Technology Stocks Moving In Friday's Pre-Market Session,2020-03-06 07:52:00-05:00,CY,Market Trends,0.5474346876144409
560425.0,Campbell Soup Seeks K-Cup Revenue Boost (CPB),2013-09-08 19:20:00-04:00,GMCR,Company News,0.5542868375778198
167789.0,Barnes & Noble Shares Spike to High on Insider Buy,2015-07-08 12:21:00-04:00,BKS,Investment News,0.5243626832962036
1354901.0,Mid-Morning Market Update: Markets Drop; FactSet Profit Meets Estimates,2014-12-16 11:21:00-05:00,WG,Market Trends,0.3174422085285187
899537.0,A Look At David Einhorn's Recent Short Calls,2017-05-09 13:08:00-04:00,NFLX,Investment News,0.31798526644706726
1207827.0,Synergy Resources Provides Operations Status Update,2013-09-16 17:12:00-04:00,SYRG,Company News,0.582817018032074
83177.0,US Stock Futures Points Lower Start On Wall Street,2010-11-08 06:16:00-05:00,AOL,Market Trends,0.260934442281723
1162938.0,"Benzinga's Top Upgrades, Downgrades For August 30, 2017",2017-08-30 09:17:00-04:00,SNY,Market Trends,0.3076081871986389
1192600.0,"Stocks Trading Ex Dividend For Mon., Dec. 17, 2018",2018-12-17 10:08:00-05:00,STRT,Investment News,0.2706374526023865
1364230.0,Wabash National Misses 3Q Expectations,2010-11-03 07:27:00-04:00,WNC,Company News,0.5207139253616333
948548.0,Janney Capital Initiates Coverage on OFS Capital at Neutral,2015-05-07 06:10:00-04:00,OFS,Investment News,0.33303868770599365
1266437.0,"5 Stocks To Watch For November 23, 2018",2018-11-23 05:29:00-05:00,TSRI,Investment News,0.30499568581581116
96257.0,ArQule Shares Volatile Over Last Few Mins.; Recently Saw 1.3M Share Block Trade At Price Of $5/Share; Stock Up 3% For Session,2018-05-30 11:50:00-04:00,ARQL,Investment News,0.4812210202217102
1069644.0,Shares of several traveling service companies are trading lower following the outbreak of a deadly coronavirus in China. The news has impacted travel-related stocks this morning.,2020-01-21 11:05:00-05:00,RCL,Company News,0.36919105052948
623799.0,Piper Jaffray Lowers PT On Hollysys Automation To $10,2011-06-07 06:32:00-04:00,HOLI,Investment News,0.3066328465938568
952402.0,"Credit Suisse Technology, Media & Telecom Conference Continues Today, Presenters Include: Intuit, Xerox, Splunk, Universal Display, Ultimate Software, Citrix Systems, Electronic Arts, Paycom Software and Ring Central",2017-11-28 08:53:00-05:00,OLED,Global Events,0.28838440775871277
1206577.0,Synaptics Reports Purchase Of Conexant Systems For ~$300M; Purchase Of Marvell's Multimedia Solutions Unit For ~$95M,2017-06-12 16:31:00-04:00,SYNA,Company News,0.5990363359451294
503669.0,Relational Cuts Stake in Flowserve to 4.58%,2012-10-03 17:18:00-04:00,FLS,Market Trends,0.22252435982227325
149494.0,"Earnings Scheduled For March 14, 2016",2016-03-14 04:22:00-04:00,BDE,Company News,0.2747398018836975
1043724.0,Penn Virginia Receives Approximately $21M in Preferential Right Payments ,2013-06-18 07:04:00-04:00,PVA,Company News,0.2999812364578247
902102.0,National HealthCare Announces $25M Stock Buyback,2016-08-09 16:21:00-04:00,NHC,Company News,0.572975754737854
1364297.0,"Credit Suisse Maintains Outperform on Western Refining, Lowers PT to $35.00",2016-04-11 06:30:00-04:00,WNR,Company News,0.2981904149055481
299199.0,Cardiome Wins Approval for Brinavess in Turkey,2013-09-25 08:46:00-04:00,CRME,Company News,0.33489421010017395
282485.0,"Societe Generale Upgrades ConocoPhillips from Hold to Buy, Announces PT of $65",2012-08-13 05:57:00-04:00,COP,Investment News,0.4442915916442871
1399365.0,"MKM Partners Maintains Buy on Yahoo! Inc. - Common Stock, Raises to $51.00 On Heels Of Alibaba Revaluation",2016-10-17 08:04:00-04:00,YHOO,Investment News,0.4290665090084076
712473.0,Joe's Jeans Reports Q EPS $(0.03) vs $0.02 Est; Revenues $24.2M vs $27.85M Est			,2011-10-11 16:00:00-04:00,JOEZ,Company News,0.7421857714653015
292022.0,"Auto Parts Suppliers Trading Up: China Zenix 9%, BorgWarner 5%, Magna 4%, Delphi 3.5%, American Axle 4%, Tenneco, Lear, Metaldyne, Dana, Motorcar Parts of America 2%, Autoliv 1.5%, Visteon, Cooper-Standard Up 1%",2016-12-07 11:23:00-05:00,CPSS,Market Trends,0.3456957936286926
1054560.0,"DA Davidson Downgrades Qualys to Neutral, Lowers PT to $25.00",2016-02-09 08:04:00-05:00,QLYS,Investment News,0.43533483147621155
956681.0,Top 4 Small-Cap Stocks In The Paper & Paper Products Industry With The Highest ROE,2012-05-16 03:20:00-04:00,ONP,Market Trends,0.281197190284729
1147865.0,"Notable Conferences Benzinga Newsdesk Is Watching Sept. 20, '16: Johnson Rice Energy Conference, Deutsche Bank Energy Summit, Scotiabank Fertilizer, Chemicals Conference, Goldman's Communacopia Conference",2016-09-20 10:14:00-04:00,SLB,Global Events,0.23260332643985748
972624.0,"NYSE Floor Trader Says Pandora Shares Indicated Around $9.35, Implies Another ~7% Upside Since Circuit Breaker Halt",2016-02-11 14:22:00-05:00,P,Investment News,0.34981682896614075
192256.0,British American Tobacco shares are trading lower in sympathy with the overall market on continued coronavirus fears. There were notable upticks in Italy and Iran.,2020-02-24 10:48:00-05:00,BTI,Company News,0.22903947532176971
1237158.0,US Treasury to Auction $25B in 11-Day Bills; $40B in 4-Week Bills,2012-12-03 11:01:00-05:00,TLT,Investment News,0.2946724593639374
950473.0,ETF Weekly Preview: The Earnings Train Arrives,2015-10-12 07:05:00-04:00,OIH,Investment News,0.6844393014907837
1138029.0,"Earnings Scheduled For March 24, 2016",2016-03-24 04:06:00-04:00,SIG,Company News,0.2665254771709442
708964.0,UPDATE: Pharmacyclics Announces Will Receive $60M Milestone Payment Related to J&J's Imbruvica Deal,2014-02-12 13:22:00-05:00,JNJ,Company News,0.4489852488040924
371768.0,"8-K from Dun & Bradstreet Shows Co. Expecting FY15 Sales Growth 6-9%, Adj. EPS Down 3% to Up 1%",2015-11-03 16:41:00-05:00,DNB,Company News,0.5449230074882507
1390490.0,Technical Alert: Intrexon Corporation At Lowest Level Since January 2016,2017-01-23 11:21:00-05:00,XON,Investment News,0.3646942973136902
840305.0,"Stifel Nicolaus Maintains Buy on Altria Group, Raises PT to $40.00",2013-12-02 08:44:00-05:00,MO,Investment News,0.40063655376434326
1079944.0,Rexford Industrial Acquires Industrial Project In San Fernando Valley For $11.5M,2014-07-29 07:23:00-04:00,REXR,Company News,0.3364817202091217
60440.0,"Credit Suisse Maintains Neutral on Alon USA Energy, Inc., Raises PT to $19.00",2013-01-17 07:20:00-05:00,ALJ,Company News,0.33401861786842346
1063613.0,RADA Electronic Amended 13D Filing From DBSI Investments Shows Cut Stake From 25.1% As Of Jan. 16 To 17.91%,2019-09-16 15:56:00-04:00,RADA,Investment News,0.3351103663444519
958108.0,OPKO Health Option Alert: Jun 19 $2.5 Calls at the Ask: 750 @ $0.29 vs 1629 OI; Ref=$2.37,2020-05-26 13:04:00-04:00,OPK,Investment News,0.3511001169681549
510457.0,URSA Major Minerals and Sagamok Anishnawbek First Nation Sign Impacts and Benefits Agreement for Shakespeare Project,2009-08-12 16:30:00-04:00,FOR,Company News,0.2752940356731415
914632.0,"Needham Maintains Buy on ServiceNow, Raises Price Target to $383",2020-04-30 06:39:00-04:00,NOW,Investment News,0.4107811450958252
441178.0,Stock Market Slams Into The 50 Moving Average ,2011-06-30 12:22:00-04:00,ETF,Investment News,0.43861323595046997
1042958.0,"New 52-week Low Stocks (ECA, ISIS, GIGM, PTRY) ",2009-12-09 12:03:00-05:00,PTRY,Investment News,0.29143384099006653
23215.0,Adobe Security Breach Affects 2.9 Million Users; Are Investors Aware?,2013-10-04 13:25:00-04:00,ADBE,Company News,0.47996577620506287
320099.0,Stocks Hitting 52-Week Lows,2014-03-13 10:29:00-04:00,CVLT,Investment News,0.3583568334579468
617508.0,10 Biggest Price Target Changes For Monday,2020-03-09 09:07:00-04:00,HLT,Market Trends,0.3030107915401459
1281002.0,Durable Goods: Dismal - Analyst Blog,2010-11-24 08:17:00-05:00,TXT,Economic Indicators,0.2763623595237732
1130228.0,Benzinga's Top #PreMarket Gainers ,2014-08-01 08:12:00-04:00,SGMS,Market Trends,0.4028559923171997
772056.0,Lockheed Martin Wins $254 Million Support Contract for Defense Civilian Personnel Data System ,2012-04-30 12:00:00-04:00,LMT,Company News,0.5050356388092041
525979.0,"UPDATE: Deutsche Bank Raises Target to $29 on HB Fuller, Maintains Hold",2012-01-23 09:10:00-05:00,FUL,Investment News,0.3862678110599518
282553.0,"A Look Ahead: Next Week's ETFs to Watch (IYW, XLE, UGA)",2012-04-20 16:27:00-04:00,COP,Market Trends,0.24939928948879242
1339710.0,32 Biggest Movers From Yesterday,2017-12-29 05:15:00-05:00,WATT,Market Trends,0.30660027265548706
814113.0,Medical Devices Industry Outlook - August 2010 - Industry Outlook,2010-08-24 19:15:00-04:00,MDRX,Industry Updates,0.4132600426673889
834751.0,"UPDATE: Raymond James Downgrades Merit Medical Systems To Market Perform As Firm Has 'been frustrated with recent execution, and have concerns that the acquisitions over the last few years have increased the complexity of the business'",2019-09-10 12:10:00-04:00,MMSI,Market Trends,0.2568679749965668
1254386.0,Stocks That Hit 52-Week Highs On Monday,2019-08-19 10:53:00-04:00,TRNO,Market Trends,0.35339412093162537
1017836.0,ePlus Expands Presence In California With Acquisition Of Evolve Technology Group,2014-08-18 08:33:00-04:00,PLUS,Company News,0.5355316400527954
767690.0,Benzinga's Top Pre-Market Gainers,2013-07-24 08:22:00-04:00,LLY,Market Trends,0.4694463908672333
886263.0,Neurocrine Biosciences Spikes Higher,2013-09-03 14:36:00-04:00,NBIX,Market Trends,0.3912384808063507
651484.0,"NICE Recommends Ocaliva  for the Treatment of Patients with Primary Biliary Cholangitis in England, Wales and Northern Ireland -",2017-03-02 04:46:00-05:00,ICPT,Industry Updates,0.21413487195968628
305181.0,Cisco CEO to Appear On CNBC's Mad Money with Jim Cramer Today 6pm ET,2018-06-12 10:48:00-04:00,CSCO,Company News,0.6171187162399292
1217111.0,TDS Sells off to Low of $25.27 on Volume,2016-11-07 10:49:00-05:00,TDS,Investment News,0.3491804599761963
1227088.0,Jefferies Initiates THC With Buy,2011-04-14 06:47:00-04:00,THC,Investment News,0.3452402353286743
395092.0,Does Investing In The Platinum ETF Make More Sense Than A Gold ETF?,2010-03-25 13:20:00-04:00,DZZ,Investment News,0.3682212233543396
288273.0,"US Stock Futures Mixed As Investors Await Economic Data, Fed Minutes",2011-11-22 06:16:00-05:00,CPB,Economic Indicators,0.6189603209495544
306045.0,Macquarie Downgrades Cash America Intl to Underperform,2015-04-21 09:19:00-04:00,CSH,Investment News,0.44524526596069336
278502.0,Benzinga's Weekend M&A Chatter,2016-10-23 19:54:00-04:00,COL,Investment News,0.41684672236442566
366174.0,Why Goldman Thinks Sports Authority IP Auction Is 'Best-Case Outcome' For Dick's Sporting Goods,2016-07-21 10:45:00-04:00,DKS,Company News,0.3834150433540344
28240.0,"Credit Suisse Added Bristol-Myers Squibb, Vantiv to 'US Focus List,' ADP, Rowan Companies Removed",2013-10-28 08:25:00-04:00,ADP,Industry Updates,0.30371788144111633
184658.0,"Broadcom Reports Q1 Adj. EPS $0.64 vs $0.60 Est., Sales $2.06B vs $2.01B Est.",2015-04-21 16:05:00-04:00,BRCM,Company News,0.5701503753662109
1325337.0,"Verso Sees Q1 Sales $610-$625M vs $642M Est., Sees FY18 Net Sales Greater Than 2017 Due To Pricing And A3 Volume",2018-03-08 06:34:00-05:00,VRS,Company News,0.39441362023353577
939060.0,Viacom Reports Mixed Results   - Analyst Blog,2011-02-03 13:57:00-05:00,NWSA,Company News,0.29338696599006653
