Unnamed: 0,title,date,stock,manual_label,tfidf_label
709484.0,Earnings Scheduled For April 17,2012-04-17 06:46:00-04:00,JNJ,,Company News
965792.0,Credit Suisse Downgrades Oshkosh to Underperform,2015-03-02 07:20:00-05:00,OSK,,Global Events
960606.0,Mid-Morning Market Update: Markets Mostly Flat; Oracle Issues Weak Guidance,2017-09-15 10:16:00-04:00,ORCL,,Market Trends
803002.0,"UPDATE: SEC Says Ariel Darvasi and Amir Waldman Were Connected To MobilEye Insiders Via Hebrew University Of Jerusalem, Conducted 'Remarkably Timed' Purchases",2017-03-23 15:01:00-04:00,MBLY,,Market Trends
341384.0,ETF Rewind – Week 23 (06.10.11) | Cracked!,2011-06-12 13:30:00-04:00,DBE,,Market Trends
1327629.0,Vertex News Lifts Biotech ETFs,2013-04-19 10:52:00-04:00,VRTX,,Market Trends
447726.0,20 Biggest Mid-Day Losers For Tuesday,2016-08-16 13:23:00-04:00,EVOK,,Market Trends
514350.0,"Stephens & Co. Initiates Coverage on Farmland Partners  at Overweight, Announces $16.00 PT",2014-05-07 09:23:00-04:00,FPI,,Market Trends
941791.0,Nymox Announces Completion of Second Phase 3 NX-1207 Trail for BPH,2014-05-08 10:31:00-04:00,NYMX,,Market Trends
487277.0,"8 Stocks To Watch For March 19, 2019",2019-03-19 05:09:00-04:00,FDX,,Market Trends
426477.0,"How to Play The Oil Sands Boom With ETFs (IEO, IPW, FRAK, SNDS)",2012-06-18 14:36:00-04:00,ENY,,Market Trends
56336.0,Moody's: AK Steel Rating Under Review For Downgrade,2015-10-08 16:34:00-04:00,AKS,,Market Trends
82127.0,UPDATE: Dahlman Rose Downgrades Aegean Marine Petroleum Network To Hold,2011-02-18 10:37:00-05:00,ANW,,Global Events
1332832.0,"Wells Fargo Lowering Earnings Estimates (CWT, EGN, HK, SM, PFG,  DVA, HLS, VVUS, SNH)",2010-08-03 09:04:00-04:00,VVUS,,Company News
95146.0,"Benzinga’s Top Pre-Market Gainers (ZLC, ADSK, GLDD, SLXP, ARNA)",2010-02-24 08:33:00-05:00,ARNA,,Market Trends
285350.0,"Company News for June 1, 2010 - Corporate Summary",2010-06-01 09:48:00-04:00,COV,,Company News
711140.0,10 Technology Companies that Matter,2011-06-04 11:43:00-04:00,JNPR,,Market Trends
597184.0,"BMO Capital Initiates Coverage on Halliburton at Outperform, Announces $53.00 PT",2015-02-18 06:26:00-05:00,HAL,,Market Trends
882453.0,"National Instruments Halted, News Pending",2016-08-29 16:01:00-04:00,NATI,,Market Trends
646610.0,9 Stocks Moving In Tuesday's After-Hours Session,2020-04-21 16:59:00-04:00,IBKR,,Market Trends
832973.0,5 Biggest Price Target Changes For Tuesday,2018-04-03 10:06:00-04:00,MMM,,Market Trends
1282308.0,"Benzinga's Top ETF Gainers, October 7th (FAZ, DRV, TZA, ZSL)",2011-10-07 18:44:00-04:00,TZA,,Market Trends
670882.0,Insys Therapeutics Files to Offer 4M Shares in $16-18/Share Range,2013-04-19 15:59:00-04:00,INSY,,Global Events
764170.0,Lumber Liquidators Appoints Ray Cotton To Senior VP,2014-09-30 16:31:00-04:00,LL,,Global Events
296073.0,China Recycling Group Shares Falling To $2.15 Following Circuit Breaker Halt,2017-11-09 10:03:00-05:00,CREG,,Global Events
731748.0,"Credit Suisse Initiates Coverage On Kinder Morgan with Outperform Rating, Announces $23.00 Price Target",2018-01-05 08:12:00-05:00,KMI,,Market Trends
812783.0,56 Biggest Movers From Yesterday,2019-02-05 04:26:00-05:00,MDLY,,Market Trends
411538.0,"Morning Losers for Mar. 3, 2014: YNDX, CETV, AKRX, CPST, LIVE",2014-03-03 10:43:00-05:00,EGLE,,Market Trends
387677.0,Seaport Global Initiates Coverage On Duke Energy with Neutral Rating,2020-06-09 07:17:00-04:00,DUK,,Market Trends
631759.0,Recall of Liver Drug by CPIX - Analyst Blog,2011-01-04 10:39:00-05:00,HSP,,Market Trends
761918.0,"LINN Energy, LinnCo, Berry Petroleum Amend Merger Agreement ",2013-11-04 07:05:00-05:00,LINE,,Market Trends
584005.0,"Wells Fargo Maintains Market Perform on GrubHub, Lowers Price Target to $110",2018-10-26 10:17:00-04:00,GRUB,,Market Trends
468082.0,"Emerging Market Round-Up (FXI, INP, RSX, EWZ, ECH)",2010-12-01 14:43:00-05:00,EWZ,,Market Trends
169856.0,An ETF Industry Goliath Could Enter Cannabis ETF Competition,2019-07-15 08:58:00-04:00,BLK,,Market Trends
259309.0,"Commercial Metals Spokesperson, Responding to Earlier Takeover Chatter, Says Company Has No Comments Beyond January 11 Press Release",2012-01-18 14:30:00-05:00,CMC,,Company News
1058498.0,"Earnings Scheduled For May 19, 2016",2016-05-19 04:12:00-04:00,QSII,,Company News
58270.0,Five New ETFs That Look They'll Make It,2011-09-21 18:55:00-04:00,ALD,,Market Trends
488740.0,US Stock Futures Down Ahead Of Jobless Claims Data,2012-03-22 06:26:00-04:00,FDX,,Market Trends
214785.0,"Caterpillar's Luis de Leon, VP of Mining Products Unit, Leaving",2013-01-18 12:01:00-05:00,CAT,,Market Trends
913455.0,Afternoon Market Update,2010-06-16 13:40:00-04:00,NOK,,Market Trends
1146719.0,Mid-Day Market Update: SemiLEDs Falls Following Q2 Results; Pulse Biosciences Shares Surge,2018-04-13 12:11:00-04:00,SKY,,Market Trends
679833.0,Iridium Is Now Formally Authorized To Provide GMDSS Service,2020-01-13 13:35:00-05:00,IRDM,,Global Events
53565.0,Arthur J. Gallagher & Co. Appoints Ralph Nicoletti To Board,2016-01-28 13:20:00-05:00,AJG,,Global Events
1412700.0,"Must Watch Stocks for May 11, 2015",2015-05-11 05:04:00-04:00,ZU,,Market Trends
557584.0,Globant S.A. shares are trading lower after the company reported Q2 earnings.,2019-08-16 08:30:00-04:00,GLOB,,Company News
1285157.0,Wall Street Subdued As Trump-Kim Summit Statement Light On Details,2018-06-12 10:39:00-04:00,UAL,,Market Trends
588301.0,UPDATE: Good Times Restaurant Q1 Company-Owned Same-Store Sales Up 8%,2015-02-09 16:44:00-05:00,GTIM,,Company News
341084.0,Brent Under Pressure Following OPEC Meeting,2013-12-05 06:47:00-05:00,DBE,,Market Trends
1111203.0,RXi Pharmaceuticals Shares Up 9.9% After Hours As 13G From Intracoastal Capital Shows New 9.2% Stake,2018-04-18 17:30:00-04:00,RXII,,Market Trends
679513.0,"Raymond James Downgrades iRobot to Outperform, Lowers PT to $41.00",2015-03-18 06:06:00-04:00,IRBT,,Global Events
1358096.0,"US Stock Futures Rise Ahead Of Earnings, Consumer Confidence Data",2014-07-29 07:32:00-04:00,WIN,,Economic Indicators
858833.0,Morgan Stanley CEO Says 2013 Was the Year of Playing Offense For Morgan Stanley,2014-01-17 10:08:00-05:00,MS,,Market Trends
523141.0,"Shares of several oil & gas companies are trading lower in sympathy with the overall market. Crude oil inventories showed a 2.39 million build, compared to the 3.313 million draw estimate.",2019-08-07 10:53:00-04:00,FTI,,Market Trends
1089467.0,"Rio Tinto Shares Make Near-Term Parabolic Move, Fall Below $57.20 Level, Now Rebound; Hearing CLSA Downgraded Stock",2018-04-18 13:50:00-04:00,RIO,,Market Trends
390469.0,Marathon Partners Responds to Dover Motorsports Merger Proposal,2010-10-18 09:14:00-04:00,DVD,,Global Events
111569.0,"Benzinga's Top ETF Gainers, January 26th (KOLD, ERY, TMF, NUGT)",2012-01-26 19:40:00-05:00,AU,,Market Trends
114316.0,JP Morgan Upgrades AvalonBay Communities to Overweight,2019-12-18 06:01:00-05:00,AVB,,Global Events
666055.0,Benzinga's Top #PreMarket Gainers,2015-04-07 08:14:00-04:00,INFA,,Market Trends
294540.0,Cardica Applies CE Mark to Microcutter XPRESS 30 Surgical Cutting and Stapling Device,2011-06-30 14:14:00-04:00,CRDC,,Market Trends
1227197.0,"Top 4 Stocks In The Hospitals Industry With The Highest ROE (HMA, THC, UHS, CYH)",2010-07-01 06:37:00-04:00,THC,,Market Trends
487638.0,The Scope Of Amazon's Whole Foods Deal: Carrier's Gain Is Parcel Deliverer's Loss,2017-07-23 16:27:00-04:00,FDX,,Market Trends
98548.0,"Earnings Scheduled For December 14, 2016",2016-12-14 05:33:00-05:00,ARWR,,Company News
783584.0,Trump Administration Said to Weigh Limits on Use of U.S. Semiconductor Manufacturing Equipment Which Would Target Huawei; Could Affect Semiconductor Industry Beyond China,2020-02-17 07:40:00-05:00,LRCX,,Global Events
543092.0,Benzinga's Top #PreMarket Gainers,2015-09-14 08:15:00-04:00,GERN,,Market Trends
1126359.0,Morgan Keegan Believes The Shift Toward Higher AOV Print Products Is Beneficial To Shutterfly,2010-08-31 07:36:00-04:00,SFLY,,Market Trends
983122.0,Prima Biomed Announced LAG-3LG (IMP321) DemonstratesPositive Safety and Efficacy Qualities	in Breast Cancer Clinical Trial #ASCO17,2017-06-04 19:35:00-04:00,PBMD,,Company News
859258.0,Research In Motion Downgraded on Talks of Company Split,2012-06-25 14:24:00-04:00,MS,,Company News
483430.0,Freeport-McMoRan Trading 5.3% Higher on Heavy Volume; Currently at $48.84,2012-01-26 09:38:00-05:00,FCX,,Market Trends
1179494.0,"'Aramco Mulls US LNG Investment With Shortlist Of Four Projects' -Dow Jones, Citing Sources",2019-01-08 10:05:00-05:00,SRE,,Investment News
1164422.0,Mid-Day Market Update: Crude Oil Dips 5%; Sky-mobi Shares Fall After Q2 Results,2015-08-24 12:42:00-04:00,SO,,Market Trends
1325114.0,"Imperial Capital Maintains Outperform on Verint Systems Inc., Raises PT to $51.00",2014-01-16 06:25:00-05:00,VRNT,,Global Events
1055810.0,Stocks Pop Then Drop After FOMC ,2012-12-12 18:09:00-05:00,QQQ,,Market Trends
804302.0,McDonald's Shares Hit All-Time High Of $206.39,2019-06-25 11:57:00-04:00,MCD,,Market Trends
325915.0,21 Technology Stocks Moving In Friday's Pre-Market Session,2020-03-06 07:52:00-05:00,CY,,Market Trends
560425.0,Campbell Soup Seeks K-Cup Revenue Boost (CPB),2013-09-08 19:20:00-04:00,GMCR,,Market Trends
167789.0,Barnes & Noble Shares Spike to High on Insider Buy,2015-07-08 12:21:00-04:00,BKS,,Global Events
1354901.0,Mid-Morning Market Update: Markets Drop; FactSet Profit Meets Estimates,2014-12-16 11:21:00-05:00,WG,,Market Trends
899537.0,A Look At David Einhorn's Recent Short Calls,2017-05-09 13:08:00-04:00,NFLX,,Market Trends
1207827.0,Synergy Resources Provides Operations Status Update,2013-09-16 17:12:00-04:00,SYRG,,Market Trends
83177.0,US Stock Futures Points Lower Start On Wall Street,2010-11-08 06:16:00-05:00,AOL,,Market Trends
1162938.0,"Benzinga's Top Upgrades, Downgrades For August 30, 2017",2017-08-30 09:17:00-04:00,SNY,,Market Trends
1192600.0,"Stocks Trading Ex Dividend For Mon., Dec. 17, 2018",2018-12-17 10:08:00-05:00,STRT,,Market Trends
1364230.0,Wabash National Misses 3Q Expectations,2010-11-03 07:27:00-04:00,WNC,,Market Trends
948548.0,Janney Capital Initiates Coverage on OFS Capital at Neutral,2015-05-07 06:10:00-04:00,OFS,,Market Trends
1266437.0,"5 Stocks To Watch For November 23, 2018",2018-11-23 05:29:00-05:00,TSRI,,Market Trends
96257.0,ArQule Shares Volatile Over Last Few Mins.; Recently Saw 1.3M Share Block Trade At Price Of $5/Share; Stock Up 3% For Session,2018-05-30 11:50:00-04:00,ARQL,,Regulations & Policies
1069644.0,Shares of several traveling service companies are trading lower following the outbreak of a deadly coronavirus in China. The news has impacted travel-related stocks this morning.,2020-01-21 11:05:00-05:00,RCL,,Market Trends
623799.0,Piper Jaffray Lowers PT On Hollysys Automation To $10,2011-06-07 06:32:00-04:00,HOLI,,Global Events
952402.0,"Credit Suisse Technology, Media & Telecom Conference Continues Today, Presenters Include: Intuit, Xerox, Splunk, Universal Display, Ultimate Software, Citrix Systems, Electronic Arts, Paycom Software and Ring Central",2017-11-28 08:53:00-05:00,OLED,,Market Trends
1206577.0,Synaptics Reports Purchase Of Conexant Systems For ~$300M; Purchase Of Marvell's Multimedia Solutions Unit For ~$95M,2017-06-12 16:31:00-04:00,SYNA,,Economic Indicators
503669.0,Relational Cuts Stake in Flowserve to 4.58%,2012-10-03 17:18:00-04:00,FLS,,Global Events
149494.0,"Earnings Scheduled For March 14, 2016",2016-03-14 04:22:00-04:00,BDE,,Company News
1043724.0,Penn Virginia Receives Approximately $21M in Preferential Right Payments ,2013-06-18 07:04:00-04:00,PVA,,Market Trends
902102.0,National HealthCare Announces $25M Stock Buyback,2016-08-09 16:21:00-04:00,NHC,,Industry Updates
1364297.0,"Credit Suisse Maintains Outperform on Western Refining, Lowers PT to $35.00",2016-04-11 06:30:00-04:00,WNR,,Global Events
299199.0,Cardiome Wins Approval for Brinavess in Turkey,2013-09-25 08:46:00-04:00,CRME,,Market Trends
282485.0,"Societe Generale Upgrades ConocoPhillips from Hold to Buy, Announces PT of $65",2012-08-13 05:57:00-04:00,COP,,Global Events
1399365.0,"MKM Partners Maintains Buy on Yahoo! Inc. - Common Stock, Raises to $51.00 On Heels Of Alibaba Revaluation",2016-10-17 08:04:00-04:00,YHOO,,Global Events
712473.0,Joe's Jeans Reports Q EPS $(0.03) vs $0.02 Est; Revenues $24.2M vs $27.85M Est			,2011-10-11 16:00:00-04:00,JOEZ,,Economic Indicators
292022.0,"Auto Parts Suppliers Trading Up: China Zenix 9%, BorgWarner 5%, Magna 4%, Delphi 3.5%, American Axle 4%, Tenneco, Lear, Metaldyne, Dana, Motorcar Parts of America 2%, Autoliv 1.5%, Visteon, Cooper-Standard Up 1%",2016-12-07 11:23:00-05:00,CPSS,,Market Trends
1054560.0,"DA Davidson Downgrades Qualys to Neutral, Lowers PT to $25.00",2016-02-09 08:04:00-05:00,QLYS,,Global Events
956681.0,Top 4 Small-Cap Stocks In The Paper & Paper Products Industry With The Highest ROE,2012-05-16 03:20:00-04:00,ONP,,Market Trends
1147865.0,"Notable Conferences Benzinga Newsdesk Is Watching Sept. 20, '16: Johnson Rice Energy Conference, Deutsche Bank Energy Summit, Scotiabank Fertilizer, Chemicals Conference, Goldman's Communacopia Conference",2016-09-20 10:14:00-04:00,SLB,,Market Trends
972624.0,"NYSE Floor Trader Says Pandora Shares Indicated Around $9.35, Implies Another ~7% Upside Since Circuit Breaker Halt",2016-02-11 14:22:00-05:00,P,,Market Trends
192256.0,British American Tobacco shares are trading lower in sympathy with the overall market on continued coronavirus fears. There were notable upticks in Italy and Iran.,2020-02-24 10:48:00-05:00,BTI,,Market Trends
1237158.0,US Treasury to Auction $25B in 11-Day Bills; $40B in 4-Week Bills,2012-12-03 11:01:00-05:00,TLT,,Global Events
950473.0,ETF Weekly Preview: The Earnings Train Arrives,2015-10-12 07:05:00-04:00,OIH,,Company News
1138029.0,"Earnings Scheduled For March 24, 2016",2016-03-24 04:06:00-04:00,SIG,,Company News
708964.0,UPDATE: Pharmacyclics Announces Will Receive $60M Milestone Payment Related to J&J's Imbruvica Deal,2014-02-12 13:22:00-05:00,JNJ,,Global Events
371768.0,"8-K from Dun & Bradstreet Shows Co. Expecting FY15 Sales Growth 6-9%, Adj. EPS Down 3% to Up 1%",2015-11-03 16:41:00-05:00,DNB,,Global Events
1390490.0,Technical Alert: Intrexon Corporation At Lowest Level Since January 2016,2017-01-23 11:21:00-05:00,XON,,Market Trends
840305.0,"Stifel Nicolaus Maintains Buy on Altria Group, Raises PT to $40.00",2013-12-02 08:44:00-05:00,MO,,Global Events
1079944.0,Rexford Industrial Acquires Industrial Project In San Fernando Valley For $11.5M,2014-07-29 07:23:00-04:00,REXR,,Market Trends
60440.0,"Credit Suisse Maintains Neutral on Alon USA Energy, Inc., Raises PT to $19.00",2013-01-17 07:20:00-05:00,ALJ,,Global Events
1063613.0,RADA Electronic Amended 13D Filing From DBSI Investments Shows Cut Stake From 25.1% As Of Jan. 16 To 17.91%,2019-09-16 15:56:00-04:00,RADA,,Global Events
958108.0,OPKO Health Option Alert: Jun 19 $2.5 Calls at the Ask: 750 @ $0.29 vs 1629 OI; Ref=$2.37,2020-05-26 13:04:00-04:00,OPK,,Market Trends
510457.0,URSA Major Minerals and Sagamok Anishnawbek First Nation Sign Impacts and Benefits Agreement for Shakespeare Project,2009-08-12 16:30:00-04:00,FOR,,Industry Updates
914632.0,"Needham Maintains Buy on ServiceNow, Raises Price Target to $383",2020-04-30 06:39:00-04:00,NOW,,Global Events
441178.0,Stock Market Slams Into The 50 Moving Average ,2011-06-30 12:22:00-04:00,ETF,,Market Trends
1042958.0,"New 52-week Low Stocks (ECA, ISIS, GIGM, PTRY) ",2009-12-09 12:03:00-05:00,PTRY,,Market Trends
23215.0,Adobe Security Breach Affects 2.9 Million Users; Are Investors Aware?,2013-10-04 13:25:00-04:00,ADBE,,Market Trends
320099.0,Stocks Hitting 52-Week Lows,2014-03-13 10:29:00-04:00,CVLT,,Market Trends
617508.0,10 Biggest Price Target Changes For Monday,2020-03-09 09:07:00-04:00,HLT,,Market Trends
1281002.0,Durable Goods: Dismal - Analyst Blog,2010-11-24 08:17:00-05:00,TXT,,Market Trends
1130228.0,Benzinga's Top #PreMarket Gainers ,2014-08-01 08:12:00-04:00,SGMS,,Market Trends
772056.0,Lockheed Martin Wins $254 Million Support Contract for Defense Civilian Personnel Data System ,2012-04-30 12:00:00-04:00,LMT,,Market Trends
525979.0,"UPDATE: Deutsche Bank Raises Target to $29 on HB Fuller, Maintains Hold",2012-01-23 09:10:00-05:00,FUL,,Global Events
282553.0,"A Look Ahead: Next Week's ETFs to Watch (IYW, XLE, UGA)",2012-04-20 16:27:00-04:00,COP,,Global Events
1339710.0,32 Biggest Movers From Yesterday,2017-12-29 05:15:00-05:00,WATT,,Market Trends
814113.0,Medical Devices Industry Outlook - August 2010 - Industry Outlook,2010-08-24 19:15:00-04:00,MDRX,,Market Trends
834751.0,"UPDATE: Raymond James Downgrades Merit Medical Systems To Market Perform As Firm Has 'been frustrated with recent execution, and have concerns that the acquisitions over the last few years have increased the complexity of the business'",2019-09-10 12:10:00-04:00,MMSI,,Market Trends
1254386.0,Stocks That Hit 52-Week Highs On Monday,2019-08-19 10:53:00-04:00,TRNO,,Market Trends
1017836.0,ePlus Expands Presence In California With Acquisition Of Evolve Technology Group,2014-08-18 08:33:00-04:00,PLUS,,Market Trends
767690.0,Benzinga's Top Pre-Market Gainers,2013-07-24 08:22:00-04:00,LLY,,Market Trends
886263.0,Neurocrine Biosciences Spikes Higher,2013-09-03 14:36:00-04:00,NBIX,,Market Trends
651484.0,"NICE Recommends Ocaliva  for the Treatment of Patients with Primary Biliary Cholangitis in England, Wales and Northern Ireland -",2017-03-02 04:46:00-05:00,ICPT,,Market Trends
305181.0,Cisco CEO to Appear On CNBC's Mad Money with Jim Cramer Today 6pm ET,2018-06-12 10:48:00-04:00,CSCO,,Global Events
1217111.0,TDS Sells off to Low of $25.27 on Volume,2016-11-07 10:49:00-05:00,TDS,,Global Events
1227088.0,Jefferies Initiates THC With Buy,2011-04-14 06:47:00-04:00,THC,,Market Trends
395092.0,Does Investing In The Platinum ETF Make More Sense Than A Gold ETF?,2010-03-25 13:20:00-04:00,DZZ,,Market Trends
288273.0,"US Stock Futures Mixed As Investors Await Economic Data, Fed Minutes",2011-11-22 06:16:00-05:00,CPB,,Market Trends
306045.0,Macquarie Downgrades Cash America Intl to Underperform,2015-04-21 09:19:00-04:00,CSH,,Global Events
278502.0,Benzinga's Weekend M&A Chatter,2016-10-23 19:54:00-04:00,COL,,Market Trends
366174.0,Why Goldman Thinks Sports Authority IP Auction Is 'Best-Case Outcome' For Dick's Sporting Goods,2016-07-21 10:45:00-04:00,DKS,,Market Trends
28240.0,"Credit Suisse Added Bristol-Myers Squibb, Vantiv to 'US Focus List,' ADP, Rowan Companies Removed",2013-10-28 08:25:00-04:00,ADP,,Global Events
184658.0,"Broadcom Reports Q1 Adj. EPS $0.64 vs $0.60 Est., Sales $2.06B vs $2.01B Est.",2015-04-21 16:05:00-04:00,BRCM,,Economic Indicators
1325337.0,"Verso Sees Q1 Sales $610-$625M vs $642M Est., Sees FY18 Net Sales Greater Than 2017 Due To Pricing And A3 Volume",2018-03-08 06:34:00-05:00,VRS,,Market Trends
939060.0,Viacom Reports Mixed Results   - Analyst Blog,2011-02-03 13:57:00-05:00,NWSA,,Economic Indicators
1255839.0,T. Rowe Price Profit Soars - Analyst Blog,2011-01-28 13:39:00-05:00,TROW,,Market Trends
1390962.0,Benzinga's Top Downgrades,2015-07-02 09:32:00-04:00,XOOM,,Market Trends
253153.0,Clean Energy Fuels Spokesperson Attributes Spike to Shell Deal with TravelCenters of America and Short Covering in CLNE,2012-06-07 14:30:00-04:00,CLNE,,Market Trends
205418.0,UPDATE: Feltl Downgrades Cabela's; Raises PT,2012-04-17 09:45:00-04:00,CAB,,Market Trends
207314.0,"Option Alert: Sep $31 Call; 7,089 Contracts Traded vs 5,672 OI; Currently $30.83",2014-07-23 10:37:00-04:00,CAG,,Market Trends
274509.0,Connecture And HealthX Announce Collaboration,2017-04-11 12:24:00-04:00,CNXR,,Market Trends
1060938.0,"UniQure shares are trading higher following a media report that the company is exploring strategic options, including a potential sale.",2019-06-17 06:59:00-04:00,QURE,,Market Trends
447168.0,"Envision Healthcare To Acquire Michigan Physician Group, Terms Not Disclosed",2016-03-15 16:47:00-04:00,EVHC,,Industry Updates
770435.0,"Credit Suisse Maintains Neutral on Lockheed Martin, Lowers Price Target to $433",2020-04-22 08:20:00-04:00,LMT,,Global Events
1276801.0,"Wunderlich Maintains Buy on Time Warner Inc., Raises PT to $83.00",2013-07-22 07:48:00-04:00,TWX,,Global Events
1153685.0,61 Biggest Movers From Yesterday,2019-08-15 05:57:00-04:00,SM,,Market Trends
1272407.0,Televisa Wireless Venture Stalled - Analyst Blog,2010-09-24 14:54:00-04:00,TV,,Market Trends
420256.0,Top 4 Large-Cap Stocks In The Chemicals-Major Diversified Industry With The Highest Revenue,2013-12-27 04:15:00-05:00,EMN,,Market Trends
134502.0,"Worries Over Progress On Trade, Earnings Uncertainty Cloud Market Sentiment",2019-07-18 10:21:00-04:00,BAC,,Regulations & Policies
249478.0,"CEOWORLD Top 10 Oil & Gas Stocks 2011- CVX, XOM, EC, BP, DVN, OXY, CHK, EQT, CVE, WNR, ECA, SLB, COG, HAL, TOT",2011-04-26 09:13:00-04:00,CLB,,Market Trends
411075.0,8×8 (NASDAQ:EGHT) – A Jim Cramer Buyer Frenzy,2011-06-08 05:06:00-04:00,EGHT,,Market Trends
343787.0,"Filing from DuPont Shows Letter from Nelson Peltz of Trian, Co. Says 'Pleased' to Receive Feedback from Shareholders, Mgmt 'Remains Open to Discussion of Realistic Settlement'",2015-03-16 09:12:00-04:00,DD,,Global Events
346179.0,"China's Economy Cools, Crude Oil Rises",2011-07-13 02:51:00-04:00,DDP,,Market Trends
175942.0,Bristol-Myers Squibb to Present New Research Findings on the Treatment of Patients with Early RA at EULAR 2018,2018-06-13 06:09:00-04:00,BMY,,Market Trends
766207.0,BioNTech IPO: What You Need To Know,2019-10-08 07:55:00-04:00,LLY,,Global Events
391066.0,"Traders Speculating Chevron May Acquire Devon Energy (CVX, DVN)",2014-07-02 13:23:00-04:00,DVN,,Market Trends
227470.0,56 Biggest Movers From Yesterday,2018-02-23 05:17:00-05:00,CECO,,Market Trends
1038855.0,Pluristem And U.S. Department Of Defense To Announce Data From Studies Testing PLX-R18 As A Prophylactic Treatment For Acute Radiation Syndrome At RITN,2019-07-17 07:02:00-04:00,PSTI,,Market Trends
1193791.0,Top 4 NASDAQ Stocks In The Data Storage Devices Industry With The Highest ROA,2014-10-31 04:38:00-04:00,STX,,Market Trends
970498.0,"Occidental Petroleum Reports Q4 Core EPS $0.41, Inline",2018-02-13 16:30:00-05:00,OXY,,Economic Indicators
1199923.0,UPDATE: Obama Says There Needs to be a Mag Capacity Limit; Stronger Background Checks; Meaningful Assault Weapon Ban; Unsure if It Will Pass Congress,2013-01-14 11:53:00-05:00,SWHC,,Global Events
1207524.0,Top 4 NASDAQ Stocks In The Information Technology Services Industry With The Highest Revenue Estimates,2013-03-01 04:30:00-05:00,SYNT,,Market Trends
820989.0,PL Capital Notifies Metro Bancorp Of Its Intent To Nominate One Or More Directors,2014-10-14 16:39:00-04:00,METR,,Company News
1291649.0,Ulta Beauty shares are trading higher in sympathy with the overall market as the U.S.-China phase one trade deal is set to be signed on Wednesday.,2020-01-13 14:52:00-05:00,ULTA,,Market Trends
327619.0,"Earnings Scheduled For August 20, 2015",2015-08-20 04:25:00-04:00,CYBX,,Company News
1347120.0,"Stocks Which Set New 52-Week High Yesterday, August 7th",2018-08-08 11:01:00-04:00,WDFC,,Market Trends
275408.0,"Compass Diversified Holdings Raised Quarterly Dividend from 0.36 to $0.3600/Share, Yields 8.6000%",2013-04-09 16:06:00-04:00,CODI,,Company News
1073299.0,Radware Reports Q4  EPS $0.42 vs $0.37 Est; Revenues $45.1M vs $44.3M Est,2012-02-01 06:46:00-05:00,RDWR,,Economic Indicators
1348972.0,Wendy's Sees Comp Sales Growth of 2-3% in FY2012,2012-03-12 13:10:00-04:00,WEN,,Market Trends
1083132.0,"Report of Armed Suspect in Meridian, ID",2013-02-14 11:44:00-05:00,RGR,,Market Trends
184771.0,UPDATE: Morgan Stanley Reiterates On Broadcom On Baseband Exit,2014-06-03 08:31:00-04:00,BRCM,,Market Trends
1243230.0,Tandem Diabetes Sees Q4 Sales $39M-$40M vs $34.4M Est.; Sees FY17 Adj. Sales $101M-$102M vs 98.3M Est.,2018-01-09 16:16:00-05:00,TNDM,,Market Trends
81720.0,Portfolio Manager Minyi Chen On Why Certain Companies Are Likely M&A Targets,2015-05-18 16:39:00-04:00,ANTM,,Market Trends
495735.0,"The Finish Line, Inc. Sees FY2014 EPS $1.60-1.65 vs $1.59 Est",2013-12-20 07:16:00-05:00,FINL,,Market Trends
1056137.0,Market Update: U.S. Equity Markets are Mixed in Mid-Day Trading,2012-03-14 12:55:00-04:00,QQQ,,Market Trends
177671.0,Label Expansion for Roche's Actemra - Analyst Blog,2011-01-06 17:00:00-05:00,BMY,,Market Trends
860483.0,"Economic News – Hot Topic (NASDAQ:HOTT), United Airlines (NASDAQ:UAUA), US Airways (NYSE:LCC), Bank of America (NYSE:BAC), American International Group (NYSE:AIG)",2010-04-08 10:24:00-04:00,MS,,Market Trends
217661.0,Mid-Morning Market Update: Markets Open Lower; CVS Health Earnings Beat Views,2019-08-07 10:10:00-04:00,CBM,,Company News
551122.0,Gilead Prices $4B Offering Of Senior Unsecured Notes,2014-11-12 18:00:00-05:00,GILD,,Market Trends
1289208.0,UFPI Signs Agreement to Acquire Wolverine Wood Products; Terms Not Disclosed,2019-02-18 18:37:00-05:00,UFPI,,Global Events
37266.0,Kindred Names Jon B. Rousseau Executive Vice President and President of RehabCare,2015-03-05 16:36:00-05:00,AET,,Market Trends
293984.0,Mid-Afternoon Market Update: U.S. Stocks Turn Lower; Roku Shares Plummet,2019-09-20 14:41:00-04:00,CRC,,Market Trends
472970.0,8-K from EZCorp Shows Reaffirmed Outlook,2014-07-02 17:04:00-04:00,EZPW,,Market Trends
587001.0,Goldman Sachs Maintains Valeant Pharmceuticals Rating And PT,2010-12-02 08:36:00-05:00,GSK,,Market Trends
700961.0,"Buy-Rated BTIG Saying JC Penney's Draw on Revolver Shouldn't Be Surprise Amid the Pending Relaunch of Home Dept., Inventory Build Up",2013-04-15 12:20:00-04:00,JCP,,Market Trends
1304271.0,Valaris Q3 EPS $(1.27) vs $(1.32) QoQ,2019-10-30 17:57:00-04:00,VAL,,Market Trends
677131.0,Monness Crespi Hardt Downgrades Innophos Holdings to Neutral,2015-02-19 07:50:00-05:00,IPHS,,Global Events
263627.0,"Benzinga's Top Upgrades, Downgrades For August 24, 2017",2017-08-24 09:19:00-04:00,CMG,,Market Trends
